label,combo_id,seed,iter,population,sigma,alpha,hidden_sizes,episodes_per_eval,iterations,temperature,topk,K,J_curr,J_best_true,SR_curr,MX_curr,wallclock_s
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,45,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-187.93333333333334,-172.8,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,46,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-193.33333333333334,-173.2,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,47,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-177.66666666666666,-175.2,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,48,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-196.13333333333333,-172.06666666666666,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,49,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-174.73333333333332,-175.26666666666668,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,50,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-181.93333333333334,-171.93333333333334,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,51,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-189.53333333333333,-180.2,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,52,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-183.33333333333334,-178.73333333333332,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,53,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-198.0,-175.46666666666667,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,54,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-195.53333333333333,-182.4,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,55,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-183.26666666666668,-173.6,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,56,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-186.13333333333333,-173.66666666666666,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,57,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-207.0,-179.13333333333333,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,58,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-180.0,-180.53333333333333,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,59,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-188.8,-176.8,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,60,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-191.93333333333334,-177.86666666666667,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,61,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-187.33333333333334,-171.4,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,62,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-183.6,-177.2,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,63,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-180.53333333333333,-175.4,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,64,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-195.8,-176.73333333333332,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,65,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-171.46666666666667,-165.13333333333333,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,66,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-190.2,-175.06666666666666,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,67,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-187.86666666666667,-171.66666666666666,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,68,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-184.86666666666667,-174.53333333333333,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",11,69,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-177.8,-169.8,1.0,0.5,133.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,0,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-820.1333333333333,0.0,-0.23475418869669185,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,1,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-598.9333333333333,0.0,-0.20469288513999903,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,2,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-876.2,-458.93333333333334,0.5333333333333333,0.27620194398313946,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,3,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-645.8666666666667,-431.53333333333336,0.8666666666666667,0.4335996970750101,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,4,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-482.8,-281.26666666666665,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,5,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-364.4,-247.26666666666668,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,6,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-348.26666666666665,-248.2,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,7,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-296.6,-217.06666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,8,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-279.53333333333336,-175.73333333333332,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,9,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-191.0,-162.66666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,10,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-162.26666666666668,-148.13333333333333,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,11,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-157.73333333333332,-143.6,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,12,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-148.53333333333333,-136.66666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,13,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-140.26666666666668,-130.2,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,14,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-137.26666666666668,-128.66666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,15,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-135.46666666666667,-128.6,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,16,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-150.86666666666667,-127.8,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,17,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-140.66666666666666,-124.86666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,18,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-133.46666666666667,-121.33333333333333,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,19,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-131.93333333333334,-117.13333333333334,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,20,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-124.8,-118.8,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,21,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-121.73333333333333,-112.53333333333333,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,22,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-129.66666666666666,-115.86666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,23,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-130.4,-113.8,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,24,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-115.8,-111.66666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,25,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-127.8,-111.4,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,26,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-120.4,-110.6,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,27,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-116.46666666666667,-110.6,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,28,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-115.6,-105.53333333333333,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,29,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-117.33333333333333,-111.66666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,30,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-134.53333333333333,-105.73333333333333,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,31,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-111.0,-110.93333333333334,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,32,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-107.66666666666667,-110.4,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,33,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-109.53333333333333,-110.4,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,34,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-118.33333333333333,-110.6,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,35,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-111.0,-110.46666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,36,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-123.0,-108.26666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,37,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-115.93333333333334,-109.6,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,38,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-112.0,-110.06666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,39,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-128.46666666666667,-114.06666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,40,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-122.53333333333333,-110.86666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,41,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-113.66666666666667,-110.13333333333334,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,42,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-113.13333333333334,-108.2,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,43,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-116.93333333333334,-108.6,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,44,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-115.4,-111.73333333333333,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,45,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-116.33333333333333,-111.26666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,46,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-112.06666666666666,-106.4,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,47,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-113.46666666666667,-100.6,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,48,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-112.6,-110.26666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,49,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-111.93333333333334,-111.6,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,50,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-128.33333333333334,-111.86666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,51,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-120.73333333333333,-111.33333333333333,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,52,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-111.26666666666667,-114.2,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,53,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-133.0,-109.13333333333334,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,54,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-130.73333333333332,-110.66666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,55,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-119.2,-106.66666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,56,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-117.46666666666667,-114.2,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,57,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-121.6,-106.66666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,58,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-115.0,-104.0,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,59,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-117.6,-106.26666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,60,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-112.06666666666666,-108.66666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,61,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-124.86666666666666,-105.86666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,62,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-110.4,-111.13333333333334,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,63,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-125.8,-107.26666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,64,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-122.13333333333334,-110.26666666666667,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,65,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-115.93333333333334,-108.4,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,66,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-111.53333333333333,-108.93333333333334,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,67,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-110.93333333333334,-105.6,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,68,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-119.86666666666666,-104.86666666666666,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",22,69,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-103.86666666666666,-107.33333333333333,1.0,0.5,96.9
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,0,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.47581726419248654,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,1,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.4705923298617675,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,2,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.4787734044433731,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,3,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.471805863572491,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,4,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.46514298303637513,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,5,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.472411926953215,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,6,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.4596697841291755,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,7,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.4743915349466302,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,8,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.44998671440702354,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,9,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.4884389184200062,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,10,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-991.1333333333333,0.0,-0.4731513726828575,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,11,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-1000.0,0.0,-0.44576104978160497,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,12,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-963.7333333333333,0.0,-0.455883233010575,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,13,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-957.7333333333333,0.0,-0.418161678359611,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,14,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-363.46666666666664,0.0,-0.35872091195630956,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,15,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-1000.0,-449.8666666666667,0.0,-0.0562807543903666,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,16,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-499.4,-236.33333333333334,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,17,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-332.1333333333333,-235.86666666666667,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,18,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-283.4,-194.13333333333333,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,19,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-235.73333333333332,-193.6,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,20,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-205.73333333333332,-183.46666666666667,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,21,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-185.73333333333332,-162.13333333333333,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,22,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-164.53333333333333,-153.26666666666668,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,23,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-173.66666666666666,-148.33333333333334,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,24,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-164.13333333333333,-140.86666666666667,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,25,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-147.46666666666667,-139.66666666666666,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,26,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-134.6,-128.4,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,27,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-153.6,-126.53333333333333,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,28,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-138.66666666666666,-128.46666666666667,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,29,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-131.06666666666666,-127.53333333333333,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,30,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-154.13333333333333,-125.4,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,31,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-136.26666666666668,-122.66666666666667,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,32,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-125.73333333333333,-121.73333333333333,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,33,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-135.26666666666668,-117.6,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,34,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-129.8,-116.93333333333334,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,35,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-118.73333333333333,-112.73333333333333,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,36,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-133.46666666666667,-114.0,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,37,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-128.13333333333333,-112.4,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,38,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-116.0,-113.73333333333333,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,39,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-119.2,-114.13333333333334,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,40,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-126.53333333333333,-113.86666666666666,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,41,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-121.4,-113.26666666666667,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,42,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-121.73333333333333,-111.2,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,43,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-111.26666666666667,-109.13333333333334,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,44,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-115.33333333333333,-108.2,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,45,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-114.73333333333333,-107.6,1.0,0.5,164.1
low_sig_1,"P=60|sigma=0.1|alpha=0.15|h=(3,2)",33,46,60,0.1,0.15,"(3, 2)",15,70,0.1,True,5,-108.46666666666667,-105.73333333333333,1.0,0.5,164.1
